Datum;Eröffnung;Schluss;Tageshoch;Tagestief;Volumen
12.02.14;196;198,35;200,05;195,95;1.285.064
13.02.14;197,85;199,9;199,9;196,05;892.165
14.02.14;199,75;202,1;202,55;199;883.370
17.02.14;202;202,65;203;200,9;422.484
18.02.14;202,45;202,1;202,65;199;850.179
19.02.14;201,15;201,1;203;199,05;778.356
20.02.14;197,1;198;198,95;196,25;1.350.125
21.02.14;199,95;201;201,1;198,7;1.223.782
24.02.14;186,65;187,9;188,4;184,95;4.410.283
25.02.14;189,45;190,1;191,35;187,95;1.618.272
26.02.14;191,35;189;191,8;189;1.055.226
27.02.14;189,5;188,35;190,35;186,25;888.358
28.02.14;189,35;189;189,65;187,55;791.539
03.03.14;184,15;183,2;186,8;182,6;1.289.910
04.03.14;185,8;187,15;188,45;185,05;1.068.495
05.03.14;187,6;185,6;188,25;185,6;825.534
06.03.14;186,8;186,25;187,5;184,8;897.130
07.03.14;186,35;183,55;187;183,25;829.536
10.03.14;182,35;178,9;183,4;177,7;1.487.252
11.03.14;179,95;181,25;182,2;179,75;949.734
12.03.14;180,6;180,45;182,15;176,8;1.227.029
13.03.14;181,35;178,9;188,55;178,75;2.315.101
14.03.14;177;177,75;179,25;174,9;1.433.039
17.03.14;177,5;180,3;180,55;176,15;975.499
18.03.14;180;180,4;183,05;178,15;899.898
19.03.14;180,55;181,8;184,2;180,1;980.538
20.03.14;180;180,85;180,9;178,25;960.487
21.03.14;181,1;179,95;181,65;179;1.482.439
24.03.14;180;177,95;181;177,6;787.308
25.03.14;178,55;180,95;181;178,5;762.484
26.03.14;181,55;183,55;184,65;181,45;967.735
27.03.14;183,05;184,25;185;182,6;567.732
28.03.14;185,6;188,65;188,85;185,05;1.060.576
31.03.14;189,5;188,1;190,95;187,6;780.719
01.04.14;189,35;191,65;192,45;188,85;902.717
02.04.14;192,8;191;193,95;190,45;950.989
03.04.14;191;190,7;192,6;189,9;793.344
04.04.14;191,45;191,7;192,5;190,15;684.186
07.04.14;189,65;189,7;190,4;188,1;795.999
08.04.14;189,9;189,9;191,35;187,55;883.017
09.04.14;194;196,7;197,9;193,45;1.824.597
10.04.14;197,15;196,25;199,9;196,25;1.282.250
11.04.14;194;194,45;195,35;192,15;1.073.862
14.04.14;191,8;192,4;193,7;191,35;976.645
15.04.14;192,5;189,25;192,75;188,75;856.178
16.04.14;191,1;193,65;194,6;190,4;858.061
17.04.14;193,15;195,75;196,25;192,8;1.000.469
22.04.14;197,15;198,55;199;196,35;732.561
23.04.14;198,95;195,95;199,45;194,85;858.858
24.04.14;197,05;196,25;197,45;192,75;841.816
25.04.14;194,1;193,2;195,1;191,65;712.053
28.04.14;194,55;194,55;195,55;192,4;614.973
29.04.14;197,15;192,3;197,85;191,4;1.741.083
30.04.14;191,7;194,1;195,2;191,4;905.876
02.05.14;194,05;190,8;195,7;190,2;934.797
05.05.14;190,45;190,8;191;187,75;605.792
06.05.14;191,7;188,95;192;187,8;690.460
07.05.14;187,75;187,9;189,9;187,4;729.641
08.05.14;189,35;191,45;191,9;188,85;781.246
09.05.14;191,65;190,8;192,2;190,05;834.344
12.05.14;190,8;191,8;192,1;190;555.853
13.05.14;191,35;191,65;195;190,7;1.570.791
14.05.14;189,2;188,75;191,35;188,5;1.102.292
15.05.14;189,35;187,7;191,5;186,65;1.046.620
16.05.14;189,05;188,1;190,35;187,05;1.095.937
19.05.14;188,3;189,85;190,65;185,9;677.621
20.05.14;190,2;190,15;191,6;189,1;730.606
21.05.14;190;190,85;191,7;189,65;645.466
22.05.14;191,5;190,85;192,2;190,35;534.860
23.05.14;191,45;192,85;193,45;190,6;600.688
26.05.14;194;195,1;195,75;193,95;547.968
27.05.14;195,85;195;197,15;195;698.513
28.05.14;195,95;194,7;195,95;193,5;523.764
29.05.14;194;195,3;195,65;194;288.873
30.05.14;195,3;195;196,15;194,7;488.322
02.06.14;196,3;195,65;196,65;194,85;394.815
03.06.14;195,6;195,65;196,2;194,65;538.205
04.06.14;192,45;192,8;193,5;191,8;2.225.932
05.06.14;192,5;195,7;195,7;191,75;1.587.170
06.06.14;196,35;196,95;197,35;194,55;994.635
09.06.14;196,75;197;197,9;195,75;382.421
10.06.14;195,6;195,5;196,65;194,8;733.009
11.06.14;195,5;196,35;196,4;193,5;910.959
12.06.14;196,05;197,35;197,65;195,85;1.838.203
13.06.14;197,3;196,35;197,55;193,6;824.586
16.06.14;195,05;195,15;195,8;193,8;661.332
17.06.14;195,5;195,95;197,4;194,9;641.092
18.06.14;196,5;195,6;196,95;195,25;589.291
19.06.14;197,25;197,55;197,85;196,7;840.847
20.06.14;197,2;196,85;197,9;195,9;1.803.397
23.06.14;197,5;195,1;197,5;194,25;621.732
24.06.14;195,75;194,35;196,15;193,8;580.358
25.06.14;194,05;192,75;194,25;191,35;710.711
26.06.14;193,3;190,6;193,75;189,9;743.755
27.06.14;191,75;191;192,3;190,25;579.288
30.06.14;191,25;191,8;192,15;190,25;616.931
01.07.14;193;192,25;193,1;190,4;703.515
02.07.14;193;192,8;194,5;192,5;678.046
03.07.14;191;192,5;192,75;190,2;1.077.022
04.07.14;192,25;191,95;192,8;191,4;345.186
07.07.14;191,6;188,8;193;188,75;679.650
08.07.14;189,6;185;189,6;184,65;1.230.034
09.07.14;185,75;184,5;186,2;183,8;824.116
10.07.14;185,2;184,4;185,55;181,8;1.036.634
11.07.14;185,25;185,35;186,7;184,85;690.269
14.07.14;187;186,55;187,2;185,25;477.497
15.07.14;186,75;186,5;190,1;185,55;906.265
16.07.14;187,85;189,1;189,7;186,7;631.988
17.07.14;188,2;185;189,05;183,15;1.462.458
18.07.14;183,5;183,5;184,8;182,05;1.260.057
21.07.14;183,25;181,35;183,35;180,45;675.883
22.07.14;183,15;182,3;183,4;181,8;620.554
23.07.14;182,75;183,75;184,7;182,3;785.495
24.07.14;184;183,35;184,35;182,2;629.600
25.07.14;182,55;180;182,65;179,2;788.718
28.07.14;180,3;176,1;180,5;174,85;1.383.415
29.07.14;176,4;177,15;178;173,65;1.121.863
30.07.14;177,55;175,7;178,5;174,8;938.688
31.07.14;177,4;174,55;179,35;173,2;1.628.393
01.08.14;175;173,05;175,1;170,6;1.312.403
04.08.14;174,25;172,8;174,85;172,05;757.192
05.08.14;173,95;170;174,15;168,55;1.169.076
06.08.14;168,3;168,4;169,1;164,55;1.517.811
07.08.14;168,4;166,7;169,85;165,9;1.092.367
08.08.14;162,5;165,5;166,4;162,5;1.568.361
11.08.14;168,3;168,5;169,5;166,75;916.074
12.08.14;169;167,7;169,25;166,95;712.222
13.08.14;169,05;167,9;169,35;167,25;715.115
14.08.14;167,55;167,9;168,55;165,75;647.301
15.08.14;168;165,5;169,45;164,2;1.074.151
18.08.14;168;167,1;168,75;166,7;622.513
19.08.14;167,9;170,15;170,9;167,8;879.107
20.08.14;170,7;171,6;171,85;169,9;758.320
21.08.14;172,45;172,75;173,7;171,7;660.742
22.08.14;173,1;172,1;173,95;171,55;723.147
25.08.14;174,6;174,35;175,25;173,05;479.848
26.08.14;174,45;175,2;175,45;172,75;590.128
27.08.14;175,85;174,2;176;173,35;620.126
28.08.14;173,95;172,05;174,15;170,35;751.927
29.08.14;172,5;170,85;173,15;169,1;855.842
01.09.14;171;170;171;168,4;599.103
02.09.14;172,4;171,55;173,2;171,4;940.443
03.09.14;172,5;174,1;175,55;171,9;1.054.326
04.09.14;174,95;177,35;178,25;173,6;1.090.304
05.09.14;178;179,4;180,45;177,4;1.097.987
08.09.14;180,3;179,55;180,6;178,7;523.547
09.09.14;179,8;177,4;180,4;176,4;851.734
10.09.14;176,7;175,95;177,15;174,85;915.716
11.09.14;176,8;176,3;176,8;174,3;525.603
12.09.14;176,7;175,5;176,9;174,45;503.719
15.09.14;175;175,35;175,95;174,6;487.015
16.09.14;175,75;174,45;175,8;173,65;652.476
17.09.14;175,65;174,3;175,75;174,15;569.256
18.09.14;174,5;175,8;176,35;173,6;658.634
19.09.14;177,4;176,3;178,4;176,3;2.287.400
22.09.14;175,6;174,05;175,7;173,2;813.223
23.09.14;175;170,8;175,25;170,15;1.328.176
24.09.14;171,2;170,15;171,4;168,85;1.126.765
25.09.14;170;166,55;171,4;165,55;1.458.532
26.09.14;166,3;166,3;166,85;165,05;942.089
29.09.14;166,95;164,9;167,45;163,65;896.003
30.09.14;163,25;164,4;164,75;162,2;1.208.353
01.10.14;164,6;160,7;165,8;159,55;1.560.111
02.10.14;160,8;157,65;162,2;157,55;1.612.260
06.10.14;160,65;157;161,35;156,35;1.279.604
07.10.14;156,3;157,05;158,65;154,5;1.541.506
08.10.14;156,45;155,3;157,1;154,9;1.425.585
09.10.14;156,75;155,6;158,55;155,1;1.105.800
10.10.14;154,6;150,95;154,6;150,4;1.975.308
13.10.14;149,5;153,2;154,25;148,5;1.343.609
14.10.14;152,65;155,3;157,3;151,9;1.693.878
15.10.14;156;150,25;156,05;149,25;1.660.274
16.10.14;151,7;153,1;154,65;147,4;2.950.550
17.10.14;154,95;160;160,55;154,75;2.721.494
20.10.14;159,75;156,95;159,95;156;1.204.666
21.10.14;156,25;159,3;161,35;155,2;1.460.391
22.10.14;160,9;159,9;161,15;158,55;912.089
23.10.14;159,4;161,3;162,3;157,5;978.221
24.10.14;161,2;160,45;162,85;159,55;826.228
27.10.14;162;158,35;162;155,75;1.536.138
28.10.14;159,85;160,9;161,5;158,9;773.254
29.10.14;162,05;162,1;163,85;161,7;843.653
30.10.14;167,9;165,15;169,95;162,25;2.162.262
31.10.14;169,7;170,05;171,2;168,65;1.529.058
03.11.14;170,45;169,75;170,85;168,5;873.446
04.11.14;169,85;168,6;171,7;168;916.396
05.11.14;169;170,9;171,85;169;830.432
06.11.14;170,55;173,45;174,7;170,55;1.308.207
07.11.14;174,7;171,15;174,7;170,3;978.693
10.11.14;170,9;172,05;172,7;169,4;571.810
11.11.14;172;171,6;172,35;170,35;676.583
12.11.14;171;169,05;171,05;168,25;828.641
13.11.14;170;168,5;170,45;167,2;655.037
14.11.14;169,4;169,95;171,1;168,4;880.452
17.11.14;168,35;170,8;171,2;167,55;692.453
18.11.14;171,85;174,35;175,05;171,3;1.173.344
19.11.14;174,8;174;175;172,85;684.196
20.11.14;174,65;174,4;174,65;172,2;598.270
21.11.14;175,45;177,95;178,75;174,55;1.854.201
24.11.14;177,5;179,95;180,65;176,7;1.110.341
25.11.14;179,75;183,3;184,35;179,3;1.630.910
26.11.14;183,95;182,65;184,35;181,75;871.321
27.11.14;183,15;184,45;184,55;181,95;659.068
28.11.14;184,9;185,2;185,3;183,6;853.048
01.12.14;183,85;184,7;185,45;183,8;603.042
02.12.14;185,7;183,8;186,3;183,15;765.525
03.12.14;184,15;184,5;185,35;182,6;516.331
04.12.14;184,75;182,55;188,1;182,35;1.117.261
05.12.14;184,35;188,05;188,75;184,35;929.022
08.12.14;187,8;186,25;188,75;186,25;517.495
09.12.14;183,5;183,1;186,25;182,85;886.944
10.12.14;183,7;182,85;185,1;182,5;696.443
11.12.14;182,2;186,45;187,35;181,7;1.287.650
12.12.14;185,5;181,65;185,9;181,15;1.017.344
15.12.14;181,7;175,1;182,8;174,2;1.458.729
16.12.14;175,9;178,55;179,1;172,1;2.012.120
17.12.14;176,45;177,95;178,65;175,65;844.358
18.12.14;181,05;184,55;185,45;180,5;1.494.646
19.12.14;187;185,25;187,75;184,1;1.728.135
22.12.14;186,8;185,95;187,3;184,7;462.175
23.12.14;185,8;187,1;187,1;185,05;370.236
29.12.14;186,4;186,6;187,5;183,65;491.355
30.12.14;185,3;184,65;186,15;184,5;301.393
02.01.15;184,5;182,5;185,5;180,6;641.902
05.01.15;181,2;176,3;181,4;175,5;1.135.396
06.01.15;177;177,4;180,2;174,3;1.030.867
07.01.15;178,8;178,5;180,3;176,85;692.227
08.01.15;180,65;183,85;184,7;179;976.784
09.01.15;183;180,9;185;179,7;998.624
12.01.15;179,95;181,75;182,3;177,8;1.132.994
13.01.15;182,1;185,8;186,5;181;1.154.904
14.01.15;183,9;183,55;186,55;182,45;995.380
15.01.15;185,25;186,5;187,8;179,7;1.782.339
16.01.15;186;191,8;192;185,25;1.726.791
19.01.15;192;192,65;194,1;191,15;1.054.614
20.01.15;193,1;193,05;194,15;191,8;889.277
21.01.15;193;194,55;195,6;190,75;1.418.110
22.01.15;195,2;198,1;199,4;193,9;2.053.675
23.01.15;199,1;203,8;205,2;199,1;2.279.758
26.01.15;201,9;205,25;205,9;201,2;1.230.177
27.01.15;205;201,95;206;200,55;1.189.345
28.01.15;203,5;204,2;204,8;201,15;1.086.296
29.01.15;202,6;204,15;205,65;201,9;940.201
30.01.15;204,75;198,3;204,95;193,65;2.021.518
02.02.15;199,1;202,25;202,25;199,1;1.008.953
03.02.15;203,05;207,1;209,15;202,5;1.488.242
04.02.15;207,4;209,8;209,8;206,2;1.176.823
05.02.15;208,3;212,7;215;207,95;1.314.888
06.02.15;212,4;214,25;214,95;210,05;1.054.981
09.02.15;211,15;207,5;211,75;206,85;1.241.446
10.02.15;207,5;209,1;209,45;203,7;1.265.674
11.02.15;208,6;210,25;210,35;207,9;753.861
12.02.15;210,8;214,45;215,3;210,15;1.223.072
13.02.15;215,05;212,65;216,3;212,5;1.002.071
16.02.15;212,6;213,85;214,45;211,2;648.962
17.02.15;211,35;212,35;213,55;209;975.297
18.02.15;214;217,15;217,15;213,45;867.603
19.02.15;216,5;223,15;223,15;216,3;1.394.923
20.02.15;222,5;225;226,4;222,05;1.603.392
23.02.15;227,5;228,65;229,1;227;920.626
24.02.15;228,1;226,1;229;224,15;1.009.588
25.02.15;226,1;223;227;221,4;987.578
26.02.15;222,5;224,9;224,95;222,5;800.880
27.02.15;225,5;225,5;228,55;211,65;2.390.029
02.03.15;227;227;229,5;225,05;1.190.981
03.03.15;227,45;221,6;227,45;220,45;920.290
04.03.15;222,8;224,2;224,3;217,35;1.113.860
05.03.15;225,8;225,65;226,8;223,45;972.757
06.03.15;226,8;229,85;229,85;225,75;999.422
09.03.15;228,8;232,2;232,2;226,75;988.846
10.03.15;233,1;231,3;233,6;228,4;1.020.378
11.03.15;233,5;242,25;243,4;232,9;1.559.183
12.03.15;243,15;241,4;243,65;238,35;1.265.929
13.03.15;243;247,75;247,75;241,75;1.009.965
16.03.15;249,35;255,2;256;249,05;1.443.120
17.03.15;259,5;252,45;262,45;249,55;2.288.113
18.03.15;254,5;244,5;255,85;239,55;2.110.456
19.03.15;244,5;248;248,5;241,4;1.208.067
20.03.15;248,3;250,05;252,25;246,9;2.024.073
23.03.15;249,7;240,8;249,8;240,55;1.237.417
24.03.15;239,8;245,3;246,2;236,6;1.103.029
25.03.15;246;244;248,9;243,7;900.154
26.03.15;240,45;243,3;243,8;237,05;1.593.329
27.03.15;246;244,6;247,9;241,5;1.162.172
30.03.15;245,6;249,9;249,9;244,75;774.261
31.03.15;250;247,85;250,7;245,15;984.447
01.04.15;246,6;244,65;248,1;243,2;1.574.410
02.04.15;244,65;243,8;245,75;242,65;704.487
07.04.15;246,7;244,7;246,7;243,45;746.792
08.04.15;244,95;244,35;245,25;241,2;799.978
09.04.15;246,85;249,6;249,7;244,9;801.016
10.04.15;250,6;253,2;254,5;248,35;943.689
13.04.15;247,8;248,65;251,35;247;1.030.142
14.04.15;248;246,45;249;244,9;876.736
15.04.15;247,4;242,7;248,75;242,55;979.115
16.04.15;243,65;237,65;244;237,35;1.222.384
17.04.15;237,1;235;243,8;234,5;1.727.341
20.04.15;235,75;230,8;237,85;230,3;1.407.681
21.04.15;231,5;228;232,4;227,55;1.930.782
22.04.15;228;226,65;230,2;225,4;1.388.351
23.04.15;227,95;228,55;229,25;223,95;1.610.996
24.04.15;231,7;233,05;234,7;229,3;1.433.445
27.04.15;243,4;245,45;245,45;239,4;2.295.398
28.04.15;248,75;240,3;248,75;240,15;1.248.656
29.04.15;245,5;230,75;245,5;229,45;1.833.385
30.04.15;230,8;231,45;234,25;227,65;1.461.167
04.05.15;232;230,85;233,05;227,4;1.123.544
05.05.15;230;228,5;235,65;227,65;1.458.554
06.05.15;225,4;220,8;226,45;216,45;1.887.786
07.05.15;219,5;225;226,8;219,1;1.215.919
08.05.15;228,55;232;232;225,75;1.360.160
11.05.15;231,45;227,3;231,8;226,9;947.365
12.05.15;226,8;220,55;226,95;219,6;1.597.049
13.05.15;221,9;218,1;223,2;216,6;1.150.231
14.05.15;216,7;220,85;221,3;213,4;745.086
15.05.15;222;215,7;222,65;213,9;1.256.625
18.05.15;216,25;222,35;224,05;215,5;1.397.904
19.05.15;225,25;233,2;233,85;225;1.744.731
20.05.15;233;232,6;234,8;231,1;767.836
21.05.15;232,3;230,5;232,35;227,25;956.319
22.05.15;230,3;229,95;231,3;228,05;638.159
26.05.15;230,7;226,35;232,9;225,45;845.891
27.05.15;226,7;229,4;230,05;224,3;809.963
28.05.15;228;226,85;229,85;225,1;746.222
29.05.15;227,5;221;228,05;220,5;1.101.514
01.06.15;222,1;220,35;222,8;218,1;918.732
02.06.15;221,35;216,95;221,35;215,65;1.116.269
03.06.15;216,7;217,8;221,6;215,4;878.715
04.06.15;216,9;217,65;220;213,35;982.663
05.06.15;216,3;213,9;216,7;213;1.209.254
08.06.15;213,5;210,75;214,45;209,55;980.552
09.06.15;209,75;212,65;213,2;206,15;1.377.958
10.06.15;213;217,95;219,3;210,6;1.324.582
11.06.15;217,05;216,75;219,95;215,25;1.118.208
12.06.15;215,2;213,4;218,4;210,45;1.046.444
15.06.15;209,75;208,75;211,35;206;1.017.906
16.06.15;207,1;209,8;210,35;205,1;1.104.803
17.06.15;210,5;207,35;210,9;206,65;942.342
18.06.15;206,3;210,25;210,5;203,65;1.387.980
19.06.15;211;210;213,75;209,25;1.675.120
22.06.15;215,55;217,9;218,95;214,2;1.390.230
23.06.15;219;220,2;222,85;218,35;1.163.045
24.06.15;220;218,4;220,85;215,2;1.122.117
25.06.15;215,05;218,65;220,25;215;945.327
26.06.15;216,7;219,35;221,55;215,6;783.509
29.06.15;208,4;211,9;216;208;1.472.186
30.06.15;210,7;208;213;207,85;1.530.611
01.07.15;210,8;216,25;218,6;209,6;1.721.505
02.07.15;217,65;213,45;218;212,85;699.149
03.07.15;213,75;212,7;214,55;211,15;574.919
06.07.15;208,55;209,7;211,9;208;876.947
07.07.15;209,95;204,7;210,75;203,15;1.348.357
08.07.15;204;199,35;204,35;198,7;2.250.191
09.07.15;201,45;203,7;205,85;200,85;1.108.309
10.07.15;209,4;205,8;209,45;202,3;1.615.752
13.07.15;208,5;205,8;210,9;204,65;1.661.465
14.07.15;205,05;200,8;205,45;198,4;1.765.623
15.07.15;198;197,9;198,9;196,1;1.647.108
16.07.15;201;200,9;204,75;196,35;1.949.676
17.07.15;202,7;200;203,3;199,65;1.147.737
20.07.15;199,6;198,35;199,85;196,9;1.191.113
21.07.15;199,2;197,5;200,3;197,2;818.803
22.07.15;196,5;195,5;196,8;192,45;1.319.200
23.07.15;198;195,1;198,9;193,85;1.049.929
24.07.15;194,35;189,8;195,1;188,75;1.781.421
27.07.15;188,7;186,2;190,25;185,25;1.552.800
28.07.15;187,55;190,8;190,9;186,7;1.533.693
29.07.15;193,5;186,35;193,6;182,4;2.338.123
30.07.15;186;184,95;186,4;182,85;1.256.351
31.07.15;185,25;182,4;185,3;181,25;1.746.118
03.08.15;182,35;184,5;184,5;179,4;1.348.390
04.08.15;183,7;183,75;184,75;182,35;925.703
05.08.15;185,55;188,65;190,95;185,5;1.972.897
06.08.15;188,5;187,55;192,6;187;986.043
07.08.15;186,5;189,15;190,35;186,15;899.510
10.08.15;191,2;190,85;191,6;187,6;762.487
11.08.15;188,9;183,8;189,05;183,1;1.812.734
12.08.15;180,05;177,8;180,6;176,75;2.217.331
13.08.15;181,35;178,45;181,9;177,85;1.345.938
14.08.15;178,8;178,85;180,9;177,45;987.229
17.08.15;180,2;177,95;181,7;176,1;1.027.544
18.08.15;177,25;176,55;178,35;175,8;827.613
19.08.15;175,05;173,25;176,2;172,7;1.414.654
20.08.15;171;169,5;173,35;168,55;2.006.187
21.08.15;166;166,95;170,8;165,05;2.685.289
24.08.15;161,4;159,7;164,6;154;4.576.337
25.08.15;161,9;169,1;170,8;160,15;3.733.314
26.08.15;167;168,3;170,85;164,65;1.965.158
27.08.15;172,8;172,2;174,05;170,8;1.694.524
28.08.15;172,7;171,35;172,95;169,35;967.371
31.08.15;169,8;169,5;170,8;168,1;896.022
01.09.15;167;164,35;167,3;163,15;1.604.037
02.09.15;164,7;163;165,8;162,25;1.410.786
03.09.15;164,5;166,7;167,9;164;1.673.355
04.09.15;164,8;162,2;166,05;160,8;1.454.489
07.09.15;163,8;162,75;164,55;162,55;598.968
08.09.15;165,35;166,95;168,5;165,15;1.219.204
09.09.15;171;169,75;172,45;169,55;1.619.341
10.09.15;166,25;167,95;170;166,2;1.148.347
11.09.15;168,4;167,95;169,1;166,7;833.435
14.09.15;168,5;167,1;169,95;165,6;938.711
15.09.15;168,8;169,2;170,2;167,1;969.840
16.09.15;170,35;169,65;171,45;168;1.207.214
17.09.15;169,5;167,8;170,55;167,8;1.192.953
18.09.15;167,05;162,4;167,3;161,65;3.230.795
21.09.15;139,95;132,2;142,9;125,4;13.754.455
22.09.15;131,2;106;131,6;101,35;14.197.367
23.09.15;105;111,5;117;95,51;11.570.539
24.09.15;116,6;112,15;120,3;111,15;7.305.225
25.09.15;116,55;107,3;117;105;4.917.154
28.09.15;107;99,3;107;97,35;5.577.300
29.09.15;96,9;95,2;101,45;94,36;4.578.800
30.09.15;100,7;97,75;101,6;95,6;3.759.413
01.10.15;100,8;96,5;103,25;95,28;3.846.075
02.10.15;96,84;92,36;97,51;90,7;4.299.518
05.10.15;92;93,52;95;86,36;4.019.031
06.10.15;93,9;97,09;98,11;90,75;3.258.238
07.10.15;99;104;107,85;98,66;4.079.393
08.10.15;105;103,5;110,75;102,4;3.735.305
09.10.15;105,95;106,6;107,7;102,95;2.977.626
12.10.15;106,6;108,55;108,9;106,05;1.891.476
13.10.15;108,6;106,3;108,9;103,8;1.883.642
14.10.15;105,3;106,6;110;104;2.320.733
15.10.15;107,75;102,8;108,75;101,65;2.122.739
16.10.15;103,5;100,6;103,75;100,1;1.842.135
19.10.15;100,25;99,19;101,15;97,53;1.893.624
20.10.15;99,1;98,7;100,2;97,9;1.232.586
21.10.15;99,38;100,4;100,75;98,03;1.352.464
22.10.15;100,5;103,8;103,85;99,68;1.677.013
23.10.15;105,3;107,7;108,05;104,05;1.645.859
26.10.15;108;107;108,2;106,3;792.426
27.10.15;107;105,15;107,1;104,35;918.657
28.10.15;105,5;109,35;109,95;102,65;2.428.361
29.10.15;110;108,4;110,25;107,05;1.563.109
30.10.15;109,1;109,3;109,7;108;994.953
02.11.15;109;112,7;113,3;108,5;1.468.726
03.11.15;108;111;111;107;1.846.630
04.11.15;102;100,45;104,1;99,12;5.389.245
05.11.15;100,3;97,5;100,65;95,71;4.026.115
06.11.15;97,5;97,18;98,25;96,55;2.431.662
09.11.15;98;96;98;96;1.775.912
10.11.15;96,49;95,58;96,85;94,82;1.533.699
11.11.15;95,85;96,17;97,33;95,61;1.138.514
12.11.15;96,4;95,39;96,87;94,55;1.257.718
13.11.15;95,2;96,35;98,7;94,61;1.708.742
16.11.15;96,05;97,46;99,01;96,02;1.379.071
17.11.15;98,6;98,64;99,97;97,63;1.363.607
18.11.15;98,7;101,4;102,1;98,37;1.513.434
19.11.15;102,95;105,85;106,2;102,7;1.885.222
20.11.15;106;108,45;108,8;105,65;1.877.147
23.11.15;106,45;109,9;109,9;104,25;2.963.049
24.11.15;112;115,9;117;111,65;4.137.891
25.11.15;117,4;120,35;120,8;116,3;2.883.586
26.11.15;125,45;124,6;126,55;123,35;3.518.099
27.11.15;124,5;123,85;125,1;121,05;2.158.479
30.11.15;124,55;131,55;131,55;122,45;4.267.149
01.12.15;133;130,15;135,25;125,1;3.983.767
02.12.15;129,75;126,95;129,8;123,3;2.832.902
03.12.15;127,05;125,65;131,55;125,25;2.527.945
04.12.15;127,95;126,9;130,1;126,1;1.625.821
07.12.15;128,5;127,1;129,45;126,75;1.121.722
08.12.15;127,6;124,05;128;121;1.719.610
09.12.15;124,5;131,75;134,25;122,3;3.719.393
10.12.15;133,75;133,25;136,65;128,45;2.945.128
11.12.15;134,15;128,55;134,45;127,4;1.760.289
14.12.15;130;123,25;130,85;123;2.531.539
15.12.15;124,8;125,4;127,9;124,05;1.926.004
16.12.15;126;125,5;126,75;122,6;1.680.129
17.12.15;128,05;130,85;131,95;128;2.153.222
18.12.15;129,65;130;131,85;128,65;3.310.315
21.12.15;131,25;130,45;134,6;130,15;1.632.560
22.12.15;133,05;132,1;134,5;131;1.073.139
23.12.15;133,8;135,05;135,1;133,15;1.277.390
28.12.15;135,3;133,15;135,9;133;618.649
29.12.15;134,4;135,35;135,4;133,1;743.821
30.12.15;135,45;133,75;135,45;133,55;490.476
04.01.16;130;126,4;130,1;126,05;1.844.847
05.01.16;125;121,4;125,9;117,6;3.018.418
06.01.16;121,95;118,9;123,7;115,9;2.003.639
07.01.16;114,5;115;115,25;111,5;2.420.461
08.01.16;116;115,1;119,45;114,6;1.645.496
11.01.16;116,25;117,05;121,8;115,6;1.796.731
12.01.16;118,15;120,95;123,5;118,05;1.612.308
13.01.16;122;120,5;124,4;119,85;1.732.562
14.01.16;119,5;116;120;113,25;2.349.159
15.01.16;115,85;111,9;117,1;109,9;2.367.963
18.01.16;112;110,35;115;109,95;1.420.484
19.01.16;112,7;110,1;112,9;109,1;1.405.081
20.01.16;106,8;104,6;108,3;103,5;2.112.559
21.01.16;104,65;110,4;111;104,05;1.896.825
22.01.16;113,05;112,95;114,45;111,05;1.726.174
25.01.16;113,55;110,75;114;110,45;1.094.066
26.01.16;108,45;112,3;112,65;107,75;1.151.221
27.01.16;112,4;111,85;113,5;110,4;979.171
28.01.16;111,35;108,65;112,5;108,1;1.373.800
29.01.16;110,9;106,9;111,2;105,9;1.564.656
01.02.16;107,35;105,9;107,4;104;1.257.806
02.02.16;106;103,8;106,2;103,55;1.010.791
03.02.16;102,95;101,4;103,15;100,15;1.738.313
04.02.16;102,5;101;102,6;98,86;1.792.183
05.02.16;100,6;103,15;105,3;99,6;2.138.944
08.02.16;104,2;97,96;104,9;97,5;2.167.683
09.02.16;98;95,52;98,72;93,19;2.743.129
10.02.16;96,19;97,37;99,15;95,36;1.801.882
11.02.16;96,7;94;96,85;92,7;1.750.297
12.02.16;95,69;95,2;96,46;94,09;1.489.085
15.02.16;98,1;101,75;102,75;97,65;1.621.931
16.02.16;103,05;100,15;103,7;98,78;1.298.875
17.02.16;100,05;104,3;105,15;100,05;1.304.592
18.02.16;105,45;105,45;107,45;103,05;1.296.236
19.02.16;104,75;102,05;105,15;100,8;1.668.793
22.02.16;103,55;106,35;106,7;103,25;1.074.332
23.02.16;105,15;103,3;106,2;102,95;879.449
24.02.16;103,2;98,5;103,8;97,01;1.950.777
25.02.16;100,25;99;100,8;97,94;1.197.697
26.02.16;100,05;103,6;104,5;99,76;1.534.649
29.02.16;101,8;107,7;107,7;100,9;2.007.050
01.03.16;108;112,6;112,95;107,85;2.139.373
02.03.16;114;115,7;116,15;113,25;1.640.446
03.03.16;115,2;116,15;117,9;112,1;1.445.152
04.03.16;116,1;121;122,4;116;2.076.333
07.03.16;118,6;117,15;120;114,25;1.599.116
08.03.16;115,7;112,3;116,4;111,25;1.651.253
09.03.16;110;113,25;114,05;107,75;1.800.482
10.03.16;112,7;108,85;115,9;108,85;2.138.863
11.03.16;111,25;113,7;114,35;110,35;1.264.045
14.03.16;115,3;115,6;118;115,1;1.075.279
15.03.16;113,25;113;114,6;111,65;988.407
16.03.16;113,35;114,65;115,65;113,15;963.064
